web-scraper-order,web-scraper-start-url,Rank,Player Name,Team,Succesful,Errors,Attemps,Average Per Match,Success,Total
"1741284479-12","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","7","Śliwka","POL","7","7","52","2.33","10.61","66"
"1741284479-13","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","8","Grebennikov","FRA","6","1","14","6.00","28.57","21"
"1741284479-14","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","8","Michieletto","ITA","6","2","60","2.00","8.82","68"
"1741284479-15","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","9","Kovačič","SLO","5","1","4","5.00","50.00","10"
"1741284479-16","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","9","Russell","USA","5","0","14","2.50","26.32","19"
"1741284479-17","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","10","Danani","ARG","4","1","9","4.00","28.57","14"
"1741284479-18","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","10","Čebulj","SLO","4","1","12","4.00","23.53","17"
"1741284479-19","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","10","Honorato","BRA","4","3","10","4.00","23.53","17"
"1741284479-20","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","11","Možič","SLO","3","0","6","3.00","33.33","9"
"1741284479-21","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","11","Fornal","POL","3","1","11","1.00","20.00","15"
"1741284479-22","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Holt","USA","2","0","3","0.67","40.00","5"
"1741284479-23","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Muagututia","USA","2","0","8","0.67","20.00","10"
"1741284479-24","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Clevenot","FRA","2","1","24","2.00","7.41","27"
"1741284479-25","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Martinez Franchi","ARG","2","0","4","2.00","33.33","6"
"1741284479-26","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Vicentin","ARG","2","2","10","2.00","14.29","14"
"1741284479-27","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Onodera","JPN","2","0","2","0.67","50.00","4"
"1741284479-28","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Pajenk","SLO","2","0","3","2.00","40.00","5"
"1741284479-29","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Z. Štern","SLO","2","0","6","2.00","25.00","8"
"1741284479-30","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Urnaut","SLO","2","0","12","2.00","14.29","14"
"1741284479-31","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Thales","BRA","2","2","7","2.00","18.18","11"
"1741284479-32","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","12","Lucarelli","BRA","2","3","16","2.00","9.52","21"
"1741284479-33","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","13","Carle","FRA","1","0","0","1.00","100.00","1"
"1741284479-34","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","13","Russo","ITA","1","0","6","0.33","14.29","7"
"1741284479-35","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","13","Armoa Morel","ARG","1","0","6","1.00","14.29","7"
"1741284479-36","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","13","Otsuka","JPN","1","1","8","0.33","10.00","10"
"1741284479-37","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","13","Yamauchi","JPN","1","0","4","0.33","20.00","5"
"1741284479-38","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Anderson","USA","0","1","7","0.00","0.00","8"
"1741284479-39","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Jendryk","USA","0","0","0","","","0"
"1741284479-40","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Hanes","USA","0","0","0","","","0"
"1741284479-41","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Dagostino","USA","0","0","0","","","0"
"1741284479-42","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Christenson","USA","0","0","3","0.00","0.00","3"
"1741284479-43","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Ma'a","USA","0","0","0","","","0"
"1741284479-44","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Averill","USA","0","0","0","","","0"
"1741284479-45","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Smith","USA","0","0","2","0.00","0.00","2"
"1741284479-46","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Chinenyeze","FRA","0","0","0","","","0"
"1741284479-47","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Patry","FRA","0","0","0","","","0"
"1741284479-48","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Toniutti","FRA","0","0","0","","","0"
"1741284479-49","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Brizard","FRA","0","0","0","","","0"
"1741284479-50","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Boyer","FRA","0","0","1","0.00","0.00","1"
"1741284479-51","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Le Goff","FRA","0","0","0","","","0"
"1741284479-52","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Bultor","FRA","0","0","0","","","0"
"1741284479-53","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Louati","FRA","0","0","0","","","0"
"1741284479-54","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Diez","FRA","0","0","0","","","0"
"1741284479-55","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Jouffroy","FRA","0","0","0","","","0"
"1741284479-56","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Giannelli","ITA","0","0","2","0.00","0.00","2"
"1741284479-57","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Sbertoli","ITA","0","0","0","","","0"
"1741284479-58","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Scanferla","ITA","0","0","0","","","0"
"1741284479-59","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Bottolo","ITA","0","0","0","","","0"
"1741284479-60","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Galassi","ITA","0","0","1","0.00","0.00","1"
"1741284479-61","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Romanò","ITA","0","0","0","","","0"
"1741284479-62","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Gironi","ITA","0","0","0","","","0"
"1741284479-63","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Rinaldi","ITA","0","2","1","0.00","0.00","3"
"1741284479-64","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Sanguinetti","ITA","0","0","0","","","0"
"1741284479-65","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Mosca","ITA","0","0","0","","","0"
"1741284479-66","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Sanchez Pages","ARG","0","0","0","","","0"
"1741284479-67","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Gallego","ARG","0","0","0","","","0"
"1741284479-68","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Palonsky","ARG","0","1","19","0.00","0.00","20"
"1741284479-69","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Loser Bruno","ARG","0","0","2","0.00","0.00","2"
"1741284479-70","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Zelayeta","ARG","0","0","0","","","0"
"1741284479-71","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Lima B.","ARG","0","0","0","","","0"
"1741284479-72","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","De Cecco","ARG","0","0","0","","","0"
"1741284479-73","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Kukartsev","ARG","0","0","0","","","0"
"1741284479-74","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Ramos","ARG","0","1","1","0.00","0.00","2"
"1741284479-75","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Zerba","ARG","0","0","0","","","0"
"1741284479-76","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Nishida","JPN","0","0","0","","","0"
"1741284479-77","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Miyaura","JPN","0","0","1","0.00","0.00","1"
"1741284479-78","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Sekita","JPN","0","0","1","0.00","0.00","1"
"1741284479-79","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Kentaro","JPN","0","0","0","","","0"
"1741284479-80","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Tomita","JPN","0","0","2","0.00","0.00","2"
"1741284479-81","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Ogawa","JPN","0","0","0","","","0"
"1741284479-82","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Nishiyama","JPN","0","0","0","","","0"
"1741284479-83","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Eiro","JPN","0","0","1","0.00","0.00","1"
"1741284479-84","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Planinšič","SLO","0","0","0","","","0"
"1741284479-85","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Kozamernik","SLO","0","0","0","","","0"
"1741284479-86","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Kök","SLO","0","0","0","","","0"
"1741284479-87","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Toman","SLO","0","0","0","","","0"
"1741284479-88","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Štalekar","SLO","0","0","0","","","0"
"1741284479-89","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Koncilja","SLO","0","0","0","","","0"
"1741284479-90","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Ropret","SLO","0","0","0","","","0"
"1741284479-91","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Mujanović","SLO","0","0","0","","","0"
"1741284479-92","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Popiwczak","POL","0","0","0","","","0"
"1741284479-93","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Kaczmarek","POL","0","0","4","0.00","0.00","4"
"1741284479-94","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Kurek","POL","0","0","0","","","0"
"1741284479-95","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Bednorz","POL","0","0","2","0.00","0.00","2"
"1741284479-96","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Łomacz","POL","0","0","0","","","0"
"1741284479-97","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Kochanowski","POL","0","0","0","","","0"
"1741284479-98","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Semeniuk","POL","0","0","3","0.00","0.00","3"
"1741284479-99","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Janusz","POL","0","0","1","0.00","0.00","1"
"1741284479-100","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Bieniek","POL","0","0","2","0.00","0.00","2"
"1741284479-101","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Huber","POL","0","0","1","0.00","0.00","1"
"1741284479-102","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Bruno","BRA","0","0","0","","","0"
"1741284479-103","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Otávio","BRA","0","0","0","","","0"
"1741284479-104","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Adriano","BRA","0","0","0","","","0"
"1741284479-105","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Leal","BRA","0","1","9","0.00","0.00","10"
"1741284479-106","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Fernando","BRA","0","0","0","","","0"
"1741284479-107","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Maique","BRA","0","0","0","","","0"
"1741284479-108","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Lucas","BRA","0","0","1","0.00","0.00","1"
"1741284479-109","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Roque","BRA","0","0","0","","","0"
"1741284479-110","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Alan","BRA","0","0","1","0.00","0.00","1"
"1741284479-111","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Flavio","BRA","0","0","2","0.00","0.00","2"
"1741284479-112","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Judson","BRA","0","0","0","","","0"
"1741284479-113","https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/2023/finals-statistics/men/best-receivers/","14","Larry","JPN","0","0","0","","","0"
